Date,Open,High,Low,Close,Adj_Close,Volume,Price,BuyPrice,UnitsBought,CashUsed,InvestAmount,CashRemainder,CumUnits,CumInvested,AvgCost
2007-01-04,17322.5,17379.4609375,17315.759765625,17353.669921875,17353.669921875,80100000.0,17353.669921875,17353.669921875,0.793651,13772.757487166016,13772.757487166016,0.0,13.492067000000002,212019.31898289552,15714.368968290439
2007-02-01,17377.029296875,17543.9609375,17361.009765625,17519.5,17519.5,167800000.0,17519.5,17519.5,0.793651,13904.368694499999,13904.368694499999,0.0,14.285718000000003,225923.68767739553,15814.654025607637
2007-03-01,17542.23046875,17557.419921875,17261.599609375,17453.509765625,17453.509765625,222300000.0,17453.509765625,17453.509765625,0.793651,13851.995478998047,13851.995478998047,0.0,15.079369000000003,239775.68315639358,15900.909590871708
2007-04-02,17346.25,17425.740234375,16999.05078125,17028.41015625,17028.41015625,153900000.0,17028.41015625,17028.41015625,0.793651,13514.61474891797,13514.61474891797,0.0,15.873020000000004,253290.29790531154,15957.284619140622
2007-05-01,17396.30078125,17396.30078125,17203.029296875,17274.98046875,17274.98046875,120300000.0,17274.98046875,17274.98046875,0.793651,13710.305524003907,13710.305524003907,0.0,16.666671000000004,267000.60342931544,16020.032040550592
2007-06-01,17949.919921875,18017.73046875,17943.6796875,17958.880859375,17958.880859375,158700000.0,17958.880859375,17958.880859375,0.793651,14253.083752923829,14253.083752923829,0.0,17.460322000000005,281253.68718223926,16108.161532315336
2007-07-02,18139.0390625,18175.30078125,18062.490234375,18146.30078125,18146.30078125,108600000.0,18146.30078125,18146.30078125,0.793651,14401.829761339844,14401.829761339844,0.0,18.253973000000006,295655.5169435791,16196.776282269015
2007-08-01,17169.19921875,17169.19921875,16845.5390625,16870.98046875,16870.98046875,161400000.0,16870.98046875,16870.98046875,0.793651,13389.670520003907,13389.670520003907,0.0,19.047624000000006,309045.18746358296,16224.868123372387
2007-09-03,16511.0703125,16575.970703125,16452.740234375,16524.9296875,16524.9296875,96700000.0,16524.9296875,16524.9296875,0.793651,13115.026971414063,13115.026971414063,0.0,19.841275000000007,322160.214434997,16236.870585937491
2007-10-01,16773.099609375,16899.83984375,16685.80078125,16845.9609375,16845.9609375,108600000.0,16845.9609375,16845.9609375,0.793651,13369.813744007812,13369.813744007812,0.0,20.634926000000007,335530.0281790048,16260.297137920663
2007-11-01,16812.900390625,16887.0390625,16795.55078125,16870.400390625,16870.400390625,144900000.0,16870.400390625,16870.400390625,0.793651,13389.210140419922,13389.210140419922,0.0,21.428577000000008,348919.23831942474,16282.89355468749
2007-12-03,15747.4697265625,15799.6904296875,15577.6904296875,15628.9697265625,15628.9697265625,137500000.0,15628.9697265625,15628.9697265625,0.793651,12403.947452456054,12403.947452456054,0.0,22.22222800000001,361323.1857718808,16259.539132254455
2008-01-04,15155.73046875,15156.66015625,14542.580078125,14691.41015625,14691.41015625,98700000.0,14691.41015625,14691.41015625,0.793651,11659.852361917969,11659.852361917969,0.0,23.01587900000001,372983.03813379875,16205.465719288783
2008-02-01,13517.740234375,13648.3896484375,13444.080078125,13497.16015625,13497.16015625,142600000.0,13497.16015625,13497.16015625,0.793651,10712.034655167969,10712.034655167969,0.0,23.80953000000001,383695.0727889667,16115.18886718749
2008-03-03,13412.8701171875,13413.6298828125,12992.1796875,12992.1796875,12992.1796875,142400000.0,12992.1796875,12992.1796875,0.793651,10311.256401164062,10311.256401164062,0.0,24.60318100000001,394006.32919013075,16014.446635584667
2008-04-01,12539.7998046875,12779.1396484375,12521.83984375,12656.419921875,12656.419921875,114500000.0,12656.419921875,12656.419921875,0.793651,10044.780327416016,10044.780327416016,0.0,25.39683200000001,404051.1095175468,15909.508300781239
2008-05-01,13802.58984375,13884.6298828125,13727.0703125,13766.8603515625,13766.8603515625,110700000.0,13766.8603515625,13766.8603515625,0.793651,10926.08248487793,10926.08248487793,0.0,26.19048300000001,414977.19200242474,15844.579575047339
2008-06-02,14342.9599609375,14461.0302734375,14189.9697265625,14440.1396484375,14440.1396484375,154800000.0,14440.1396484375,14440.1396484375,0.793651,11460.43127212207,11460.43127212207,0.0,26.98413400000001,426437.6232745468,15803.272518382344
2008-07-01,13514.8603515625,13576.41015625,13448.349609375,13463.2001953125,13463.2001953125,121400000.0,13463.2001953125,13463.2001953125,0.793651,10685.082298209962,10685.082298209962,0.0,27.777785000000012,437122.70557275676,15736.413309151776
2008-08-01,13276.5703125,13294.169921875,13039.2099609375,13094.58984375,13094.58984375,135000000.0,13094.58984375,13094.58984375,0.793651,10392.534324082031,10392.534324082031,0.0,28.571436000000013,447515.2398968388,15663.029324001725
2008-09-01,12936.8095703125,12940.5498046875,12834.1796875,12834.1796875,12834.1796875,87500000.0,12834.1796875,12834.1796875,0.793651,10185.859543164062,10185.859543164062,0.0,29.365087000000013,457701.0994400029,15586.5739284206
2008-10-01,11396.6103515625,11456.6396484375,11314.2802734375,11368.259765625,11368.259765625,142400000.0,11368.259765625,11368.259765625,0.793651,9022.430731248047,9022.430731248047,0.0,30.158738000000014,466723.5301712509,15475.56566097861
2008-11-04,8702.76953125,9142.2900390625,8699.76953125,9114.599609375,9114.599609375,164800000.0,9114.599609375,9114.599609375,0.793651,7233.811094580078,7233.811094580078,0.0,30.952389000000014,473957.341265831,15312.463967347749
2008-12-01,8464.3603515625,8464.3603515625,8307.2802734375,8397.2197265625,8397.2197265625,106900000.0,8397.2197265625,8397.2197265625,0.793651,6664.4618332060545,6664.4618332060545,0.0,31.746040000000015,480621.8030990371,15139.582861328117
2009-01-05,8991.2099609375,9127.3798828125,8987.3603515625,9043.1201171875,9043.1201171875,84900000.0,9043.1201171875,9043.1201171875,0.793651,7177.081324125977,7177.081324125977,0.0,32.53969100000001,487798.8844231631,14990.888648056396
2009-02-02,7908.509765625,7955.75,7795.27001953125,7873.97998046875,7873.97998046875,159700000.0,7873.97998046875,7873.97998046875,0.793651,6249.192085479004,6249.192085479004,0.0,33.33334200000001,494048.07650864206,14821.438441685263
2009-03-02,7454.27978515625,7454.27978515625,7234.9599609375,7280.14990234375,7280.14990234375,125400000.0,7280.14990234375,7280.14990234375,0.793651,5777.898250145019,5777.898250145019,0.0,34.126993000000006,499825.9747587871,14646.059638444764
2009-04-01,8173.35986328125,8351.91015625,8084.6201171875,8351.91015625,8351.91015625,157000000.0,8351.91015625,8351.91015625,0.793651,6628.501847417969,6628.501847417969,0.0,34.920644,506454.47660620505,14503.010786576702
2009-05-01,8848.83984375,9017.3203125,8827.1298828125,8977.3701171875,8977.3701171875,154800000.0,8977.3701171875,8977.3701171875,0.793651,7124.898770875977,7124.898770875977,0.0,35.714295,513579.37537708104,14380.21877170139
2009-06-01,9517.490234375,9691.73046875,9491.259765625,9677.75,9677.75,177600000.0,9677.75,9677.75,0.793651,7680.75596525,7680.75596525,0.0,36.507946,521260.13134233106,14277.991189707882
2009-07-01,9889.33984375,10086.1796875,9874.0,9939.9296875,9939.9296875,158100000.0,9939.9296875,9939.9296875,0.793651,7888.835136414063,7888.835136414063,0.0,37.301596999999994,529148.9664787451,14185.692008809843
2009-08-03,10355.23046875,10380.5703125,10322.0,10352.4697265625,10352.4697265625,162000000.0,10352.4697265625,10352.4697265625,0.793651,8216.247950956054,8216.247950956054,0.0,38.09524799999999,537365.2144297012,14105.833211263025
2009-09-02,10378.080078125,10378.080078125,10215.599609375,10280.4599609375,10280.4599609375,138100000.0,10280.4599609375,10280.4599609375,0.793651,8159.097328458008,8159.097328458008,0.0,38.88889899999999,545524.3117581592,14027.764369419647
